id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5dc2eae146c7ba2062db9637,40.0,Male,High school graduate (includes equivalency),top left,circle,421.8181818181818,173.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,289.92676476244793
5bf747cbacc2260001f99884,39.0,Male,"Some college, no degree",bottom left,square,333.6363636363636,259.09090909090907,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,210.43538102414448
5bc497db36f2b300010b9df8,32.0,Male,Graduate or professional degree,top left,square,151.8181818181818,124.54545454545455,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,15.824711296049152
5e7b779563c6dc05953e3669,36.0,Male,Bachelor's degree,top left,square,152.72727272727272,122.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,16.880963898686595
60794c31fa4b794751f169e7,29.0,Female,Graduate or professional degree,top left,square,361.8181818181818,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,231.58599780678728
5927ee603497ad00010171c2,38.0,Female,High school graduate (includes equivalency),bottom left,circle,362.7272727272727,247.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,239.87546700198726
59f8868e05d1d60001f1464d,41.0,Male,Bachelor's degree,right,circle,223.63636363636363,56.36363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,203.8669149427255
604f4ceef3dd84fbd7e29165,43.0,Male,Bachelor's degree,top left,circle,300.9090909090909,368.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,293.82376513597006
5bdc5e8dee217b0001246a9f,33.0,Male,Graduate or professional degree,top left,square,225.45454545454544,77.27272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,101.39037560075813
5a764c308fe2dc0001057389,30.0,Male,Less than high school,top left,circle,371.8181818181818,140.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,236.2947626927712
5f221dbaf7e3456afd76efc2,20.0,Male,"Some college, no degree",bottom left,square,211.8181818181818,253.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,154.27272727272728
5c7e019bbd99f10015b7a23f,44.0,Male,High school graduate (includes equivalency),top left,circle,150.9090909090909,125.45454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,14.91601834625397
586d6b28de1cea0001f7a125,42.0,Male,Bachelor's degree,bottom left,circle,347.27272727272725,99.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,347.7002247353195
5f881c7d29650a26096e77a3,28.0,Male,Bachelor's degree,right,circle,410.9090909090909,358.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,196.60607928856916
5f4f5d2da7606a000ab233c9,32.0,Male,"Some college, no degree",top left,circle,286.3636363636364,210.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,172.72586123825195
5f2b2c38344357530961afa1,18.0,Other or prefer not to say,High school graduate (includes equivalency),bottom left,square,323.6363636363636,215.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,236.61855135000553
5bb535574cb73b00011437d0,23.0,Male,High school graduate (includes equivalency),top left,square,363.6363636363636,75.45454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,232.9658046059603
5f74b3a0d780450b219f8616,25.0,Female,Graduate or professional degree,right,circle,421.8181818181818,171.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,25.762423786182126
594f5f0b6208900001db0b8f,38.0,Female,High school graduate (includes equivalency),top left,circle,149.0909090909091,122.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,13.286729849087951
5fd233181288a604d357251c,19.0,Female,"Some college, no degree",right,circle,240.9090909090909,367.27272727272725,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,258.4849053252273
5f09db2ef3557806b03a9b8b,35.0,Male,High school graduate (includes equivalency),bottom left,square,300.0,78.18181818181817,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,347.4681625227586
55be577afdf99b2d3095bded,28.0,Male,Graduate or professional degree,bottom left,circle,362.7272727272727,176.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,291.43941717670504
