id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
61499cc1b352b17a4575f43d,36.0,Female,Bachelor's degree,90,5,569.0,327.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,460.53881486797616
62974e9e2c78ea924179b26f,30.0,Female,Bachelor's degree,180,5,361.0,421.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,347.53560968625936
5d9c35e740e5c70017ee9a77,23.0,Male,High school graduate (includes equivalency),0,5,214.0,626.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,21.095023109728988
62cd6efa6212ae6777eb7db1,44.0,Female,Bachelor's degree,270,5,232.0,360.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,430.22784661153673
5c5757e95b2478000190846c,42.0,Female,High school graduate (includes equivalency),0,1,594.0,328.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0By9xZLs9xWNAhM,196,615,490.6862541380184
5a799309f49c9a0001f31396,25.0,Female,Graduate or professional degree,225,1,261.0,466.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,432.2834718098762
62e955370ad833c15a11f109,21.0,Male,High school graduate (includes equivalency),135,5,435.0,150.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,131.8256424221024
5dd11840d690721b2469a344,46.0,Male,Graduate or professional degree,180,5,324.0,420.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,368.27842728023046
62865e87f3869b3a455ac5bc,29.0,Male,"Some college, no degree",315,0,445.0,224.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLsfNr2thmupNOu,421,674,450.63954553500963
5a991dd86475f900019fe4b6,43.0,Female,"Some college, no degree",90,0,417.0,426.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,371.7109091753967
62fb7ad997cfa7c3692a7b39,29.0,Female,"Some college, no degree",0,1,290.0,467.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,175.32826355154492
5c769cf9f2fe9400149289f3,27.0,Female,Bachelor's degree,180,5,499.0,483.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,356.8094729684177
5eec9ab6402ee402fc200c09,23.0,Female,Bachelor's degree,225,5,420.0,82.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9zZBnuom0xM1cNM,671,329,352.15053599277684
5df538c3ff28a83bc0b72669,24.0,Female,Bachelor's degree,180,0,266.0,483.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_cYLXcj26C77lBcO,551,130,453.68932101163676
60fabdbd4c17b0c6feb05f88,36.0,Female,Bachelor's degree,45,1,486.0,493.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,417.16783193338387
62ed15b4db68871de0d8f795,32.0,Female,Bachelor's degree,90,0,438.0,245.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,313.68296096536704
5c3e32cd9ef99e00016a6f59,40.0,Female,Graduate or professional degree,315,0,376.0,221.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,455.22961239357
59a1732bfc15d200014ba039,46.0,Male,High school graduate (includes equivalency),45,1,487.0,283.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5cp8kTYRb5KxEgu,76,416,431.983795992396
