id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,bigl,gambling_expectancies,illusion_of_control,predictive_control,inability_to_stop_gambling,interpretive_bias,rational_ability,rational_engagement,experimental_ability,experimental_engagement,pc_choice_x,pc_choice_y,dist
5e404b1dd9609428b4a352c6,39,Female,Bachelor's degree,top left,0.0,421.0,205.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,30.0,4.0,14.0,9.0,5.0,4.0,23.0,26.0,28.0,29.0,136,125,296.0152023123137
59d5e278115096000190de02,30,Male,"Some college, no degree",bottom left,0.0,335.0,305.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,20.0,13.0,9.0,14.0,18.0,10.0,26.0,26.0,30.0,27.0,182,405,182.7812900709479
5f6b5c93e883f702cefa0410,26,Female,Bachelor's degree,top left,5.0,371.0,139.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,26.0,16.0,9.0,17.0,11.0,12.0,29.0,31.0,30.0,28.0,136,125,235.41665191740367
567f59e0d18c640011e7ac0b,32,Female,High school graduate (includes equivalency),right,1.0,291.0,139.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,24.0,8.0,8.0,16.0,5.0,18.0,25.0,25.0,32.0,31.0,398,162,109.4440496326776
542460e3fdf99b691e6ac927,37,Female,Bachelor's degree,top left,0.0,431.0,255.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,24.0,18.0,13.0,18.0,14.0,16.0,32.0,36.0,31.0,27.0,136,125,322.37400639629743
5f75122179b19418db1182bb,45,Other or prefer not to say,Graduate or professional degree,bottom left,1.0,350.0,99.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,9.0,7.0,4.0,8.0,5.0,4.0,20.0,23.0,28.0,26.0,182,405,349.08451698693256
5f42ac74bac9f24a6091bd27,27,Female,Associate degree,right,1.0,292.0,298.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,39.0,4.0,4.0,6.0,5.0,11.0,23.0,21.0,33.0,31.0,398,162,172.42969581832475
5e5984d548990e18c7f1167b,41,Female,"Some college, no degree",bottom left,5.0,348.0,141.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,311.85252925060587
5dd2da8c9b66eb2e6e34d829,39,Female,Bachelor's degree,right,5.0,105.0,97.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,16.0,4.0,4.0,6.0,5.0,4.0,30.0,25.0,35.0,18.0,398,162,300.12330799189857
58f89d1cedf274000143eb4e,35,Male,High school graduate (includes equivalency),top left,0.0,343.0,167.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,28.0,6.0,4.0,7.0,12.0,12.0,29.0,37.0,30.0,25.0,136,125,211.21789696898318
5f849e66fadb3b13228a3168,26,Male,Bachelor's degree,bottom left,5.0,161.0,422.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,36.0,14.0,17.0,26.0,11.0,14.0,28.0,27.0,21.0,31.0,182,405,27.018512172212592
5ec6182409d0e068e13af03a,26,Male,Bachelor's degree,top left,5.0,421.0,208.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,296.84002425549016
5e20726e5f39763836970b3f,22,Female,"Some college, no degree",bottom left,5.0,348.0,99.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,26.0,5.0,4.0,6.0,5.0,7.0,33.0,32.0,27.0,31.0,182,405,348.12641382118653
5e72703b2163f8016169e5a7,34,Male,Bachelor's degree,top left,5.0,335.0,265.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,28.0,10.0,5.0,16.0,5.0,14.0,22.0,24.0,32.0,29.0,136,125,243.31255619059203
5b8dab9eb91f4c0001994637,18,Male,Bachelor's degree,top left,1.0,450.0,326.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,4.0,6.0,12.0,7.0,6.0,26.0,26.0,35.0,20.0,136,125,372.8230143110803
5caca4e291d3ab00171cdeb0,26,Male,Graduate or professional degree,top left,0.0,264.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,23.0,8.0,4.0,26.0,5.0,17.0,23.0,26.0,27.0,28.0,136,125,154.76756766196203
5872d1aaa205a90001e7f3a4,44,Male,"Some college, no degree",bottom left,0.0,288.0,208.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,20.0,6.0,4.0,6.0,5.0,6.0,23.0,22.0,27.0,28.0,182,405,223.70739817896055
5ce46944261a75001790a0e6,35,Male,Associate degree,bottom left,0.0,364.0,177.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,24.0,4.0,4.0,9.0,5.0,7.0,21.0,25.0,28.0,25.0,182,405,291.73275441746335
5f350486d0c0764216b6745e,22,Female,Graduate or professional degree,right,0.0,216.0,312.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,27.0,4.0,4.0,9.0,11.0,4.0,21.0,23.0,35.0,33.0,398,162,235.84740829612693
57754d57ca706f000190eaf1,35,Male,Graduate or professional degree,bottom left,1.0,439.0,352.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,19.0,7.0,4.0,17.0,5.0,13.0,23.0,29.0,26.0,29.0,182,405,262.4080791439166
5f08990527d4280ce6bb63be,32,Male,"Some college, no degree",right,5.0,301.0,77.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,7.0,5.0,13.0,6.0,7.0,27.0,27.0,32.0,29.0,398,162,128.9728653632228
568aebfc39a70e000b57acf9,39,Male,"Some college, no degree",right,1.0,168.0,247.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,46.0,23.0,21.0,27.0,23.0,18.0,29.0,31.0,28.0,32.0,398,162,245.20399670478457
5f5feb580702870c9f54242f,19,Female,Associate degree,right,1.0,211.0,310.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,24.0,13.0,6.0,16.0,5.0,16.0,24.0,33.0,28.0,29.0,398,162,238.4806071780261
5f1d90d4120a722875b6d38f,32,Female,Bachelor's degree,right,1.0,239.0,367.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,18.0,7.0,13.0,22.0,5.0,14.0,31.0,24.0,33.0,31.0,398,162,259.43399931389104
5e530e6150ee4031b4fbb27a,41,Male,Graduate or professional degree,bottom left,1.0,213.0,308.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,101.83319694480774
5eb4969a7c968c315c8e14f6,22,Male,"Some college, no degree",top left,0.0,421.0,171.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,26.0,8.0,4.0,17.0,5.0,13.0,21.0,23.0,21.0,30.0,136,125,288.6884133456
5b376f5eac7a460001f8b868,38,Male,Bachelor's degree,top left,5.0,150.0,125.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,,,,,,,,,,,136,125,14.0
5e90781c06c6ee000974d087,18,Female,"Some college, no degree",bottom left,5.0,301.0,367.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,,,,,,,,,,,182,405,124.91997438360288
5f60d84864c44204f1f2a637,21,Female,"Some college, no degree",bottom left,1.0,343.0,54.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,28.0,9.0,4.0,8.0,5.0,4.0,25.0,24.0,25.0,33.0,182,405,386.1631779442468
5f5648601f047404963b9d68,39,Male,Bachelor's degree,top left,5.0,405.0,320.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,30.0,4.0,4.0,8.0,5.0,4.0,25.0,27.0,28.0,32.0,136,125,332.24388632448904
5e9c9ba01243491be8fe4bdf,20,Male,"Some college, no degree",right,1.0,208.0,251.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,5.0,4.0,8.0,5.0,6.0,25.0,25.0,29.0,31.0,398,162,209.8118204487059
566d549ed408ea00051a2a68,36,Female,Bachelor's degree,bottom left,1.0,454.0,262.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,24.0,13.0,4.0,10.0,5.0,7.0,29.0,21.0,29.0,29.0,182,405,307.2995281480269
5f8376e9c2a1d34fac44b0b3,23,Male,"Some college, no degree",bottom left,1.0,300.0,77.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,27.0,10.0,6.0,22.0,6.0,10.0,27.0,27.0,29.0,29.0,182,405,348.5799764759875
5b121d05c85dc40001621bc6,24,Male,Associate degree,top left,0.0,364.0,247.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,27.0,8.0,8.0,14.0,11.0,9.0,28.0,28.0,32.0,26.0,136,125,258.58847615468096
5f7f16eb45861703806170e6,28,Female,Graduate or professional degree,bottom left,1.0,289.0,135.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,35.0,8.0,14.0,15.0,5.0,9.0,29.0,28.0,31.0,27.0,182,405,290.42899304305
5be08379a34306000165f14c,27,Female,"Some college, no degree",bottom left,1.0,292.0,138.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,25.0,11.0,14.0,20.0,17.0,16.0,30.0,27.0,28.0,30.0,182,405,288.77153599342165
5e6a44ba9066c40b4d2e9c23,21,Female,Bachelor's degree,top left,0.0,302.0,367.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,15.0,4.0,4.0,8.0,11.0,4.0,24.0,24.0,34.0,24.0,136,125,293.4620929523948
5f3bbda5bf0150908eee2d35,36,Female,"Some college, no degree",right,0.0,421.0,172.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,29.0,4.0,4.0,6.0,5.0,4.0,38.0,35.0,30.0,27.0,398,162,25.079872407968907
5e5417efae58e4416f2440ec,22,Female,Bachelor's degree,right,5.0,325.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,18.0,4.0,10.0,5.0,8.0,23.0,24.0,30.0,27.0,398,162,88.48163651289458
5f6d2f9d26f8301af832891c,20,Male,High school graduate (includes equivalency),bottom left,1.0,290.0,138.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,8.0,4.0,4.0,6.0,5.0,4.0,26.0,27.0,32.0,26.0,182,405,288.01562457616774
5d24ca0a66f8a50015343bff,25,Female,Bachelor's degree,top left,1.0,293.0,295.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,10.0,7.0,13.0,5.0,15.0,23.0,23.0,31.0,33.0,136,125,231.40656861895687
5edd4ce5215b470c42a4a3e3,29,Female,High school graduate (includes equivalency),right,0.0,137.0,409.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,37.0,12.0,9.0,23.0,15.0,14.0,23.0,27.0,30.0,33.0,398,162,359.3466293149276
5f2e467da128541ab032e669,42,Female,Bachelor's degree,right,5.0,212.0,311.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,23.0,6.0,4.0,6.0,5.0,4.0,20.0,23.0,31.0,26.0,398,162,238.32121181296472
5eaa21ed7379ea1aa3f4db6d,29,Male,Bachelor's degree,bottom left,0.0,210.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,27.0,4.0,4.0,9.0,5.0,6.0,24.0,18.0,29.0,28.0,182,405,195.020511741714
5f0228ebc6152b3a83042a79,23,Female,Graduate or professional degree,right,0.0,215.0,311.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,37.0,15.0,4.0,24.0,11.0,19.0,23.0,24.0,33.0,29.0,398,162,235.9872877932199
5e53f975e61d06022f73e241,19,Female,"Some college, no degree",bottom left,0.0,239.0,333.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,38.0,4.0,6.0,12.0,5.0,5.0,28.0,31.0,25.0,27.0,182,405,91.8313671900838
5e8522ac2ba2ef1128aed2ff,44,Female,Associate degree,top left,5.0,338.0,422.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,23.0,11.0,4.0,11.0,5.0,11.0,26.0,30.0,31.0,33.0,136,125,359.18379696194535
5ce55c8da466b600167ab529,42,Male,Graduate or professional degree,top left,0.0,397.0,96.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,23.0,8.0,4.0,12.0,6.0,11.0,31.0,28.0,28.0,36.0,136,125,262.60616900598507
5c018135a2876c000161153e,22,Female,Bachelor's degree,top left,5.0,364.0,174.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,7.0,4.0,9.0,5.0,5.0,27.0,25.0,31.0,33.0,136,125,233.20591759215716
5f31a6851c880e0a90874f91,35,Female,Graduate or professional degree,right,5.0,71.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,32.0,14.0,7.0,20.0,5.0,13.0,25.0,26.0,30.0,26.0,398,162,342.24260401066374
5e8e0c6a835f36080448ed49,34,Female,Graduate or professional degree,top left,1.0,362.0,248.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,27.0,11.0,5.0,12.0,5.0,9.0,26.0,31.0,36.0,29.0,136,125,257.30332294783915
5ecd5323fb5b270994f96437,31,Male,Graduate or professional degree,right,5.0,264.0,211.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,,,,,,,,,,,398,162,142.67795905464865
5f641a5a2e090a1a68cb2352,34,Male,Graduate or professional degree,top left,1.0,263.0,167.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,29.0,12.0,6.0,11.0,12.0,9.0,17.0,26.0,26.0,29.0,136,125,133.76471881628578
5c770e63a2b09c0001a821cc,20,Male,High school graduate (includes equivalency),top left,5.0,334.0,261.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,41.0,8.0,10.0,21.0,7.0,9.0,23.0,21.0,29.0,26.0,136,125,240.20824298928628
5eb878b706340e7d115c8ac6,24,Female,Bachelor's degree,top left,1.0,363.0,248.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,18.0,4.0,4.0,7.0,8.0,4.0,27.0,22.0,33.0,31.0,136,125,258.18210627384695
5deec65311b5c8000a26fad5,32,Male,Graduate or professional degree,top left,0.0,261.0,264.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,31.0,4.0,4.0,14.0,5.0,4.0,30.0,29.0,31.0,33.0,136,125,186.93849255838134
5e838558ba24c80cb2be35bd,30,Male,"Some college, no degree",top left,5.0,363.0,247.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,26.0,20.0,11.0,22.0,17.0,17.0,32.0,31.0,29.0,28.0,136,125,257.7071981920567
5f69fde395b6000219fb371c,21,Male,Bachelor's degree,bottom left,5.0,348.0,383.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,31.0,4.0,10.0,12.0,6.0,10.0,26.0,25.0,29.0,29.0,182,405,167.45148551147582
5f29b04704d5da11aa91cc29,21,Male,"Some college, no degree",right,5.0,294.0,406.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,29.0,6.0,4.0,18.0,5.0,19.0,30.0,35.0,30.0,24.0,398,162,265.23951440160647
5f1ca37bcecc12026413cb96,41,Female,Graduate or professional degree,right,1.0,73.0,306.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,15.0,4.0,4.0,6.0,5.0,4.0,20.0,20.0,34.0,20.0,398,162,355.4729244260384
5c50cd6cd5f934000198d5d6,26,Female,Bachelor's degree,right,0.0,421.0,171.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,20.0,5.0,8.0,18.0,5.0,4.0,26.0,32.0,26.0,31.0,398,162,24.698178070456937
5c47301bec38be0001b1737c,26,Male,Bachelor's degree,right,1.0,401.0,408.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,15.0,7.0,4.0,7.0,5.0,11.0,23.0,18.0,35.0,30.0,398,162,246.01829200285087
5afad29d672ea800010da183,38,Female,Associate degree,bottom left,0.0,264.0,211.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,27.0,4.0,4.0,9.0,5.0,4.0,27.0,26.0,30.0,27.0,182,405,210.61813787041228
5f43535e6360b858d14c7a0c,27,Male,Bachelor's degree,bottom left,0.0,193.0,380.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,21.0,7.0,5.0,15.0,6.0,13.0,24.0,26.0,31.0,27.0,182,405,27.313000567495326
5c2004c3da51990001e165b2,40,Male,Bachelor's degree,top left,1.0,200.0,334.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,33.0,6.0,4.0,15.0,5.0,9.0,23.0,22.0,26.0,27.0,136,125,218.57950498617203
5ca388a1771e310016544014,22,Female,"Some college, no degree",right,0.0,208.0,252.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,30.0,4.0,9.0,7.0,5.0,4.0,26.0,27.0,31.0,30.0,398,162,210.23796041628637
5a0a6629ff266c0001d20094,23,Female,Bachelor's degree,right,1.0,286.0,206.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,14.0,4.0,4.0,13.0,5.0,7.0,23.0,25.0,30.0,35.0,398,162,120.33287165193059
5e67e55d5fd879099c63622c,23,Female,High school graduate (includes equivalency),bottom left,0.0,300.0,78.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,29.0,7.0,4.0,6.0,5.0,4.0,27.0,28.0,14.0,27.0,182,405,347.6391807607422
5f3353d70e39cc17449867bf,22,Male,Bachelor's degree,right,0.0,133.0,170.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,57.0,4.0,15.0,18.0,5.0,4.0,20.0,26.0,22.0,21.0,398,162,265.1207272168662
5d7ebf9e93902b0001965912,36,Male,Graduate or professional degree,top left,5.0,344.0,329.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,31.0,9.0,15.0,22.0,12.0,10.0,21.0,24.0,28.0,29.0,136,125,291.3417237540823
5c6410d4bcec6a00019fe6b7,32,Male,Bachelor's degree,top left,1.0,260.0,263.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,12.0,5.0,4.0,7.0,5.0,5.0,23.0,20.0,35.0,26.0,136,125,185.52627846210896
5a171be30fff620001a6d547,34,Male,Graduate or professional degree,top left,1.0,359.0,279.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,36.0,4.0,4.0,9.0,5.0,5.0,20.0,18.0,26.0,36.0,136,125,271.0073799733136
5f402431044e5512bccd226e,37,Female,Bachelor's degree,bottom left,0.0,347.0,98.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,32.0,15.0,21.0,25.0,14.0,17.0,31.0,35.0,25.0,32.0,182,405,348.5312037680414
5f7aaea6bf94dd717b471063,31,Male,Bachelor's degree,bottom left,5.0,226.0,82.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,23.0,4.0,4.0,6.0,5.0,4.0,24.0,26.0,32.0,26.0,182,405,325.9831283977746
5eea40609087b3102cce134b,20,Male,"Some college, no degree",top left,0.0,151.0,125.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,18.0,6.0,11.0,19.0,11.0,9.0,28.0,28.0,28.0,31.0,136,125,15.0
5f84ac968dc8711503beeb19,35,Male,"Some college, no degree",top left,0.0,359.0,280.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,9.0,7.0,8.0,22.0,10.0,29.0,43.0,31.0,30.0,136,125,271.57687677709237
5c5c88f4bf54e100015e0393,31,Female,Graduate or professional degree,bottom left,0.0,293.0,135.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,33.0,8.0,13.0,10.0,5.0,9.0,21.0,27.0,28.0,28.0,182,405,291.92636057745796
5edac0f64bdac171a36a04fb,27,Male,Bachelor's degree,right,0.0,262.0,265.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,25.0,9.0,7.0,9.0,5.0,10.0,29.0,29.0,31.0,29.0,398,162,170.60187572239644
5c48644542213c0001f59917,27,Female,"Some college, no degree",top left,5.0,334.0,305.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,25.0,7.0,8.0,13.0,12.0,12.0,30.0,33.0,29.0,30.0,136,125,267.5892374517331
5f305bf78462fd4aa780c57b,24,Male,Bachelor's degree,right,1.0,332.0,262.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,24.0,4.0,4.0,12.0,8.0,4.0,36.0,35.0,33.0,27.0,398,162,119.81652640600127
5dd0d72feab042187439d4a0,25,Male,Bachelor's degree,bottom left,1.0,348.0,140.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,25.0,5.0,6.0,12.0,5.0,8.0,29.0,27.0,26.0,32.0,182,405,312.69953629642623
5e5e512705c3c2162749e9da,20,Female,"Some college, no degree",bottom left,5.0,349.0,141.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,28.0,13.0,6.0,14.0,6.0,17.0,35.0,25.0,29.0,28.0,182,405,312.385979198811
5cd801d431d19f0019425e2e,40,Female,"Some college, no degree",top left,1.0,430.0,257.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,43.0,12.0,12.0,28.0,7.0,21.0,36.0,26.0,28.0,32.0,136,125,322.27317604789886
5e88b5434ad43e022573b8f2,28,Female,Graduate or professional degree,top left,5.0,407.0,321.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,22.0,15.0,4.0,12.0,6.0,12.0,35.0,30.0,32.0,31.0,136,125,334.45029526074575
5ad3a3824d061300011b2164,40,Female,Bachelor's degree,bottom left,5.0,310.0,256.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,43.0,7.0,10.0,23.0,5.0,15.0,19.0,20.0,26.0,27.0,182,405,196.4306493396588
5f568d555510af0dcbcc5043,22,Female,Bachelor's degree,right,0.0,211.0,312.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,31.0,14.0,5.0,21.0,6.0,13.0,25.0,26.0,27.0,30.0,398,162,239.7269279826528
5e669db9ef9fad4172c7c086,25,Male,Associate degree,bottom left,1.0,239.0,173.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,34.0,16.0,17.0,20.0,13.0,16.0,24.0,24.0,26.0,28.0,182,405,238.89956048515452
5f4abba4eae118551d4dc244,40,Female,Graduate or professional degree,top left,5.0,346.0,329.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,33.0,8.0,4.0,9.0,13.0,14.0,24.0,27.0,24.0,31.0,136,125,292.77294957014044
5f626bba8762fd2cd31d2b6a,18,Female,Associate degree,top left,0.0,323.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,35.0,5.0,5.0,9.0,6.0,5.0,32.0,27.0,27.0,31.0,136,125,206.24742422634034
5f6f8645894b9251cdb3dd60,24,Male,Graduate or professional degree,bottom left,0.0,288.0,137.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,46.0,19.0,13.0,26.0,24.0,14.0,28.0,30.0,25.0,28.0,182,405,288.2013185257833
5d3d81b6381ef5001bd7a4f3,25,Male,Bachelor's degree,top left,1.0,325.0,208.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,22.0,4.0,4.0,12.0,5.0,4.0,26.0,17.0,25.0,34.0,136,125,206.42189806316577
5edcea8b73beeb9b0a9d18c9,29,Female,High school graduate (includes equivalency),bottom left,5.0,431.0,254.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,38.0,14.0,20.0,26.0,19.0,19.0,33.0,32.0,28.0,30.0,182,405,291.20782956507196
