id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
5c69be6ac3aaf50001c69311,44,Female,Associate degree,bottom left,circle,290.9090909090909,136.36363636363635,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,289.87356890619265
607ad84641b176b070a16508,32,Female,Bachelor's degree,right,circle,206.36363636363635,214.54545454545453,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,198.70963907459807
5aec7ef88db5b00001ada1b9,29,Female,Bachelor's degree,right,circle,213.63636363636363,311.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,237.5614405086165
5e998401c38a2e1b542531e2,40,Female,Graduate or professional degree,right,square,420.0,205.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,48.70623697906825
5f27e136166da303147f112c,5f27e136166da303147f112c,Male,Bachelor's degree,bottom left,square,344.54545454545456,328.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,179.78336366649634
5ca50e54edf90d0001846c14,42,Female,Graduate or professional degree,right,square,205.45454545454544,252.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,212.85015875644686
59532996d5822e000125a73b,33,Female,"Some college, no degree",right,square,370.9090909090909,137.27272727272728,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,36.67908630133564
5cdbfc1817025800014b3c36,31,Female,"Some college, no degree",bottom left,circle,349.09090909090907,99.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,348.5681336577583
5d38c3f6778895001a3f414d,35,Female,Bachelor's degree,top left,square,261.8181818181818,265.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,188.5674792080438
5a759683190420000155674e,43,Female,Graduate or professional degree,right,circle,95.45454545454545,132.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9pn89UCXN7NgZa5,398,162,303.9582942248808
5b9e948e9624180001131038,44,Female,"Some college, no degree",top left,square,407.27272727272725,325.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,337.29944760608765
5ec92a7a5ed12a0367a0f95a,38,Male,Graduate or professional degree,top left,square,333.6363636363636,263.6363636363636,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8iTQENQKp4ofTOl,136,125,241.41286948652717
5ed994f1aa0f2252997b262e,25,Female,Graduate or professional degree,bottom left,circle,137.27272727272728,292.7272727272727,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,120.85402026774302
5ee8e74951a9512209f20ce5,35,Male,Graduate or professional degree,right,square,209.0909090909091,251.8181818181818,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,209.17444971416356
5cb0d94aff629100171b05b1,39,Male,"Some college, no degree",right,square,366.3636363636364,249.0909090909091,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_aVrNwGFgrxpvt0F,398,162,92.65897663158827
5c28ecc11c8e4c0001b2ef31,38,Female,Bachelor's degree,bottom left,square,421.8181818181818,172.72727272727272,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,333.86131876168173
602f8f486ef6bdc8803f83e2,29,Other or prefer not to say,"Some college, no degree",bottom left,square,263.6363636363636,168.1818181818182,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,250.49420573625653
5c18c9b116e70d0001935e4c,27,Female,High school graduate (includes equivalency),bottom left,square,389.09090909090907,213.63636363636363,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b7NoRPBiEKUTCSx,182,405,281.96929965940126
5e8dd06eae7a8004cc0e098d,32,Male,"Some college, no degree",top left,square,360.9090909090909,175.45454545454544,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_8latqR2dmR1KliB,136,125,230.49893780791808
5a9c75aaf05361000172078e,39,Male,Bachelor's degree,bottom left,circle,160.9090909090909,424.5454545454545,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9GriGioJDRBy5Vj,182,405,28.75502112100459
